name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
New delhi ,2023-09-23T10:00:00,32,40.6,26,70.66,0,0,,0,0,6.5,7.6,170,1010,50,3,479,1.7,5,30,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
New delhi ,2023-09-23T11:00:00,33,42.6,26.3,67.92,0,0,,0,0,6.1,5.5,116,1007.3,76.6,2.3,644,2.3,6,30,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999"
New delhi ,2023-09-23T12:00:00,30.8,36.3,24,67.08,0,0,,0,0,50,31.7,280,1009,88.9,2,751,2.7,8,30,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
New delhi ,2023-09-23T13:00:00,25,25,25,100,0,0,,0,0,33.5,14.8,40,1009,88.9,3,692,2.5,7,30,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
New delhi ,2023-09-23T14:00:00,24.6,24.6,24.3,98.03,14.863,100,rain,0,0,14,9.3,120,1007.4,89.7,2.1,604,2.2,6,10,"Rain, Partially cloudy",rain,"42182099999,VIDP,42139099999,42181099999"
New delhi ,2023-09-23T15:00:00,27,30.1,24,83.68,0,0,,0,0,14.8,5.4,190,1007,88.9,3,690,2.5,7,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
New delhi ,2023-09-23T16:00:00,28,31.9,24,78.92,0,0,,0,0,14,5.4,70,1006,50,4,563,2,6,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
New delhi ,2023-09-23T17:00:00,29,34.1,24.5,76.45,0,0,,0,0,12.2,6.1,83,1004.5,48.7,2.2,374,1.3,4,10,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
New delhi ,2023-09-23T18:00:00,28,31.9,24,78.92,0,0,,0,0,10.4,0,0,1006,27.2,3,171,0.6,2,30,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
New delhi ,2023-09-23T19:00:00,28,32.7,25,83.79,0,0,,0,0,6.1,5.4,130,1006,50,3,23,0.1,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
New delhi ,2023-09-23T20:00:00,27.3,31.7,25.5,89.86,0,0,,0,0,7.9,0,0,1005.8,48.8,2.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
New delhi ,2023-09-23T21:00:00,27,30.6,25,88.84,0,0,,0,0,4,0,0,1008,50,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
New delhi ,2023-09-23T22:00:00,27,30.6,25,88.84,0,0,,0,0,6.1,0,0,1008,50,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
New delhi ,2023-09-23T23:00:00,26.9,30.5,25.4,91.54,0,0,,0,0,8.3,0,0,1006.3,48.8,2.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
New delhi ,2023-09-24T00:00:00,27,30.1,24,83.68,0,0,,0,0,10.8,0,0,1008,50,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
New delhi ,2023-09-24T01:00:00,27,30.6,25,88.84,0,0,,0,0,11.2,0,0,1007,50,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
New delhi ,2023-09-24T02:00:00,26.1,26.1,25.1,94.27,0,0,,0,0,10.1,1,90,1005.9,48.8,2.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
New delhi ,2023-09-24T03:00:00,25,25,25,100,0,0,,0,0,11.5,3.6,130,1007,50,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
New delhi ,2023-09-24T04:00:00,25,25,25,100,0,0,,0,0,10.8,3.6,120,1007,50,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
New delhi ,2023-09-24T05:00:00,25.4,25.4,25.1,98.31,0,0,,0,0,12.2,1,116,1006.3,48.8,2.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
New delhi ,2023-09-24T06:00:00,26,26,25,94.23,0,0,,0,0,10.8,3.6,110,1008,27.2,2,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
New delhi ,2023-09-24T07:00:00,26,26,26,100,0,0,,0,0,10.8,5.4,100,1008,27.2,1,3,0,0,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
New delhi ,2023-09-24T08:00:00,27.8,33,25.7,88.47,0,0,,0,0,7.9,5.9,73,1007.2,29.3,1.7,89,0.3,1,10,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
New delhi ,2023-09-24T09:00:00,29,35.6,26,83.9,0,0,,0,0,6.8,7.6,170,1008,27.2,2,282,1,3,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
New delhi ,2023-09-24T10:00:00,31,36.5,24,66.38,0,0,,0,0,5.4,9.4,210,1009,27.2,3,481,1.7,5,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
New delhi ,2023-09-24T11:00:00,31.2,39.1,25.9,73.48,0,0,,0,0,6.5,8.8,181,1007.2,57.3,2.1,647,2.3,6,10,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999"
New delhi ,2023-09-24T12:00:00,32,35.8,22,55.56,0,0,,0,0,7.6,7.6,270,1008,50,3,760,2.7,8,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
New delhi ,2023-09-24T13:00:00,33,37,22,52.51,0,0,,0,0,15.1,9.4,260,1007,88.9,4,807,2.9,8,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
New delhi ,2023-09-24T14:00:00,33.5,39,23.3,55.09,0,0,,0,0,15.8,9,176,1004.6,89.7,2.3,788,2.8,8,10,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999"
New delhi ,2023-09-24T15:00:00,31,36.5,24,66.38,0,0,,0,0,33.5,14.8,300,1006,88.9,4,697,2.5,7,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
New delhi ,2023-09-24T16:00:00,30,33.3,22,62.28,0,0,,0,0,15.8,63.5,350,1006,88.9,4,478,1.7,5,10,Partially cloudy,wind,"VIDP,42181099999"
New delhi ,2023-09-24T17:00:00,29.9,33.7,22.8,65.74,0,0,,0,0,15.1,5.7,122,1003.2,88.5,2.3,240,0.9,2,10,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,42139099999,42181099999"
New delhi ,2023-09-24T18:00:00,29,30.8,20,58.35,0,0,,0,0,13.3,5.4,160,1005,50,4,166,0.6,2,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
New delhi ,2023-09-24T19:00:00,29,30.8,20,58.35,0,0,,0,0,12.2,7.6,260,1005,50,4,19,0.1,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
New delhi ,2023-09-24T20:00:00,27.5,30.6,23.3,78.05,0,0,,0,0,10.8,1.4,320,1005.2,36.6,2.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
New delhi ,2023-09-24T21:00:00,27,29.6,23,78.78,0,0,,0,0,25.2,5.4,320,1007,27.2,4,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
New delhi ,2023-09-24T22:00:00,26,26,23,83.56,0,0,,0,0,11.9,5.4,40,1007,27.2,4,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
New delhi ,2023-09-24T23:00:00,26.2,26.2,23.6,85.43,0,0,,0,0,3.6,0,0,1005.6,36.6,2.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
New delhi ,2023-09-25T00:00:00,26,26,23,83.56,0,0,,0,0,9,5.4,110,1007,27.2,4,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
New delhi ,2023-09-25T01:00:00,26,26,24,88.76,0,0,,0,0,10.4,0,0,1007,27.2,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
New delhi ,2023-09-25T02:00:00,25.7,25.7,24.1,90.42,0,0,,0,0,13.3,0,0,1005.5,36.6,2.2,0,0,0,3,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
New delhi ,2023-09-25T03:00:00,25,25,24,94.19,0,0,,0,0,11.2,0,0,1007,27.2,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
New delhi ,2023-09-25T04:00:00,25,25,24,94.19,0,0,,0,0,10.4,5.4,50,1007,27.2,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
New delhi ,2023-09-25T05:00:00,25.1,25.1,23.8,92.26,0,0,,0,0,11.2,1.4,50,1005.7,36.6,2.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
New delhi ,2023-09-25T06:00:00,25,25,24,94.19,0,0,,0,0,10.4,0,0,1008,27.2,2,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
New delhi ,2023-09-25T07:00:00,26,26,25,94.23,0,0,,0,0,10.4,0,0,1008,27.2,1,2,0,0,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
New delhi ,2023-09-25T08:00:00,27,30.5,24.7,86.8,0,0,,0,0,9.7,0,6,1007.4,29.3,1,87,0.3,1,30,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
New delhi ,2023-09-25T09:00:00,30,35.1,24,70.29,0,0,,0,0,9.4,0,0,1009,27.2,2,278,1,3,30,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
New delhi ,2023-09-25T10:00:00,32,36.8,23,59.04,0,0,,0,0,7.6,0,0,1009,50,3,476,1.7,5,30,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
New delhi ,2023-09-25T11:00:00,32,37.4,23.5,60.87,0,0,,0,0,5.4,1.5,227,1007.2,57.2,2.3,640,2.3,6,30,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999"
New delhi ,2023-09-25T12:00:00,34,38.3,22,49.65,0,0,,0,0,6.8,5.4,240,1008,50,4,752,2.7,8,30,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
New delhi ,2023-09-25T13:00:00,34,37.3,21,46.71,0,0,,0,0,7.9,5.4,280,1007,50,5,799,2.9,8,30,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
New delhi ,2023-09-25T14:00:00,34.5,40.7,23.6,53.14,0,0,,0,0,9,5.4,327,1004.6,60.7,2.7,782,2.8,8,30,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999"
New delhi ,2023-09-25T15:00:00,34,38.3,22,49.65,0,0,,0,0,12.2,9.4,20,1006,50,5,687,2.5,7,30,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
New delhi ,2023-09-25T16:00:00,33,37,22,52.51,0,0,,0,0,10.8,7.6,40,1006,50,4,463,1.7,5,30,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
New delhi ,2023-09-25T17:00:00,33.3,40.7,24.8,61.38,0,0,,0,0,11.9,1.4,20,1004.1,51,2.5,154,0.6,2,30,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999"
New delhi ,2023-09-25T18:00:00,31,34.5,22,58.81,0,0,,0,0,13.7,5.4,20,1006,50,4,74,0.3,1,30,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
New delhi ,2023-09-25T19:00:00,31,34.5,22,58.81,0,0,,0,0,13.7,5.4,20,1006,50,4,19,0.1,0,30,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
New delhi ,2023-09-25T20:00:00,29.8,35.3,24.5,73.43,0,0,,0,0,15.1,2,26,1005.6,50,2.3,0,0,0,30,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
New delhi ,2023-09-25T21:00:00,29,32.7,23,70.11,0,0,,0,0,15.8,7.6,20,1008,50,4,0,0,0,30,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
New delhi ,2023-09-25T22:00:00,29,33.6,24,74.46,0,0,,0,0,14.4,7.6,40,1008,50,4,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
New delhi ,2023-09-25T23:00:00,28.2,32.5,24.3,79.34,0,0,,0,0,14.4,2,44,1006.7,36.6,2.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
New delhi ,2023-09-26T00:00:00,28,31.9,24,78.92,0,0,,0,0,13,5.4,50,1008,27.2,4,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
New delhi ,2023-09-26T01:00:00,28,31.9,24,78.92,0,0,,0,0,11.9,0,0,1008,27.2,4,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
New delhi ,2023-09-26T02:00:00,27.2,30.5,24.2,83.98,0,0,,0,0,11.9,2,44,1006.4,36.6,2.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
New delhi ,2023-09-26T03:00:00,27,30.1,24,83.68,0,0,,0,0,11.9,0,0,1007,27.2,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
New delhi ,2023-09-26T04:00:00,27,30.1,24,83.68,0,0,,0,0,11.2,5.4,30,1008,27.2,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
New delhi ,2023-09-26T05:00:00,26.2,26.2,24.4,90.19,0,0,,0,0,10.1,1.4,44,1006.8,29.2,2.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
New delhi ,2023-09-26T06:00:00,26,26,24,88.76,0,0,,0,0,10.4,5.4,30,1009,27.2,2,0,0,0,30,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
New delhi ,2023-09-26T07:00:00,27,30.1,24,83.68,0,0,,0,0,10.4,7.6,20,1009,27.2,2,2,0,0,30,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
New delhi ,2023-09-26T08:00:00,28.3,32.8,24.5,79.84,0,0,,0,0,8.6,2,44,1008.8,26.9,1.9,86,0.3,1,30,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999"
New delhi ,2023-09-26T09:00:00,31,36.5,24,66.38,0,0,,0,0,7.6,5.4,30,1010,27.2,2,277,1,3,30,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
New delhi ,2023-09-26T10:00:00,32,36.8,23,59.04,0,0,,0,0,4.7,5.4,100,1010,50,2,474,1.7,5,30,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
New delhi ,2023-09-26T11:00:00,33.3,39.8,24.2,58.98,0,0,,0,0,5,4.6,49,1008.3,50,2.1,639,2.3,6,30,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999"
New delhi ,2023-09-26T12:00:00,33,37,22,52.51,0,0,,0,0,5.8,7.6,310,1009,50,3,753,2.7,8,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
New delhi ,2023-09-26T13:00:00,33,36.1,21,49.4,0,0,,0,0,6.8,7.6,320,1009,50,4,810,2.9,8,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
New delhi ,2023-09-26T14:00:00,34.7,39.9,22.7,49.88,0,0,,0,0,7.9,5.9,89,1005.7,50.1,2.3,790,2.8,8,10,Partially cloudy,partly-cloudy-day,"42182099999,42139099999,42181099999"
New delhi ,2023-09-26T15:00:00,34,37.3,21,46.71,0,0,,0,0,8.6,9.4,330,1007,50,4,702,2.5,7,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
New delhi ,2023-09-26T16:00:00,33,36.1,21,49.4,0,0,,0,0,10.1,11.2,310,1007,27.2,4,555,2,6,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
New delhi ,2023-09-26T17:00:00,33.1,38.3,23.1,55.87,0,0,,0,0,10.8,8.5,320,1005.1,36.5,2.5,365,1.3,4,10,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
New delhi ,2023-09-26T18:00:00,32,36.8,23,59.04,0,0,,0,0,13,11.2,340,1007,27.2,4,162,0.6,2,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
New delhi ,2023-09-26T19:00:00,30,34.1,23,66.18,0,0,,0,0,12.6,9.4,340,1008,27.2,4,18,0.1,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
New delhi ,2023-09-26T20:00:00,30.3,35.6,24.1,69.48,0,0,,0,0,14.8,2,309,1006.8,29.2,2.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
New delhi ,2023-09-26T21:00:00,30,35.1,24,70.29,0,0,,0,0,14.8,9.4,320,1009,27.2,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
New delhi ,2023-09-26T22:00:00,29,33.6,24,74.46,0,0,,0,0,11.2,7.6,350,1009,27.2,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
New delhi ,2023-09-26T23:00:00,28.9,33.5,24,74.7,0,0,,0,0,9.7,1.7,306,1007.6,0,2.2,0,0,0,10,Clear,clear-night,"42182099999,VIDP,42181099999"
New delhi ,2023-09-27T00:00:00,28,31.9,24,78.92,0,0,,0,0,9,0,0,1009,0,3,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
New delhi ,2023-09-27T01:00:00,27,30.1,24,83.68,0,0,,0,0,6.1,0,0,1009,0,3,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
New delhi ,2023-09-27T02:00:00,27.6,31.2,23.9,80.29,0,0,,0,0,3.6,0,0,1006.9,0,2.2,0,0,0,10,Clear,clear-night,"42182099999,VIDP,42181099999"
New delhi ,2023-09-27T03:00:00,27,30.1,24,83.68,0,0,,0,0,4,0,0,1009,0,3,0,0,0,3,Clear,clear-night,"VIDP,42181099999"
New delhi ,2023-09-27T04:00:00,27,30.1,24,83.68,0,0,,0,0,6.1,5.4,270,1009,0,3,0,0,0,3,Clear,clear-night,"VIDP,42181099999"
New delhi ,2023-09-27T05:00:00,26.5,26.5,24.5,88.79,0,0,,0,0,6.1,2,250,1007.8,0,1.4,0,0,0,10,Clear,clear-night,"42182099999,VIDP,42181099999"
New delhi ,2023-09-27T06:00:00,26,26,24,88.76,0,0,,0,0,4,7.6,240,1010,0,3,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
New delhi ,2023-09-27T07:00:00,27,30.1,24,83.68,0,0,,0,0,2.9,5.4,240,1010,0,2,2,0,0,10,Clear,clear-day,"VIDP,42181099999"
New delhi ,2023-09-27T08:00:00,27.7,31.4,23.9,79.43,0,0,,0,0,1.4,2,315,1008.9,0,1.3,86,0.3,1,10,Clear,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
New delhi ,2023-09-27T09:00:00,30,34.1,23,66.18,0,0,,0,0,4.7,7.6,310,1011,0,3,281,1,3,10,Clear,clear-day,"VIDP,42181099999"
New delhi ,2023-09-27T10:00:00,31,34.5,22,58.81,0,0,,0,0,7.9,9.4,300,1010,0,3,482,1.7,5,10,Clear,clear-day,"VIDP,42181099999"
New delhi ,2023-09-27T11:00:00,32.7,37.3,22.6,55.14,0,0,,0,0,12.2,9.8,283,1008.1,0,2.3,651,2.3,7,10,Clear,clear-day,"42182099999,VIDP,42139099999,42181099999"
New delhi ,2023-09-27T12:00:00,33,35.3,20,46.44,0,0,,0,0,14.4,13,290,1009,0,4,766,2.8,8,10,Clear,clear-day,"VIDP,42181099999"
New delhi ,2023-09-27T13:00:00,33,34.6,19,43.64,0,0,,0,0,12.6,11.2,300,1008,0,5,816,2.9,8,10,Clear,clear-day,"VIDP,42181099999"
New delhi ,2023-09-27T14:00:00,33.9,37.5,21.4,48.19,0,0,,0,0,11.9,6.9,188,1005.8,0,4.1,796,2.9,8,10,Clear,clear-day,"42182099999,VIDP,42139099999,42181099999"
New delhi ,2023-09-27T15:00:00,33,34.6,19,43.64,0,0,,0,0,11.9,13,320,1007,0,5,707,2.5,7,10,Clear,clear-day,"VIDP,42181099999"
New delhi ,2023-09-27T16:00:00,33,34,18,40.99,0,0,,0,0,13,13,310,1007,0,5,559,2,6,10,Clear,clear-day,"VIDP,42181099999"
New delhi ,2023-09-27T17:00:00,32,33.4,18.8,45.51,0,0,,0,0,13.3,5.9,70,1004.6,0,4,368,1.3,4,10,Clear,clear-day,"42182099999,VIDP,42139099999,42181099999"
New delhi ,2023-09-27T18:00:00,31,32.4,19,48.88,0,0,,0,0,14.8,13,330,1006,0,4,162,0.6,2,10,Clear,clear-day,"VIDP,42181099999"
New delhi ,2023-09-27T19:00:00,30,31.9,20,55.08,0,0,,0,0,15.5,9.4,320,1007,0,4,18,0.1,0,10,Clear,clear-night,"VIDP,42181099999"
New delhi ,2023-09-27T20:00:00,29.8,31.7,20,55.52,0,0,,0,0,12.2,1.4,340,1005.7,0,2.3,0,0,0,10,Clear,clear-night,"42182099999,VIDP,42181099999"
New delhi ,2023-09-27T21:00:00,29,31.3,21,62.06,0,0,,0,0,10.4,7.6,320,1008,0,4,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
New delhi ,2023-09-27T22:00:00,28,30.1,21,65.77,0,0,,0,0,9.7,7.6,310,1008,0,4,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
New delhi ,2023-09-27T23:00:00,27.5,30.3,22.8,75.87,0,0,,0,0,10.4,2,276,1006.5,0,2.3,0,0,0,10,Clear,clear-night,"42182099999,VIDP,42181099999"
New delhi ,2023-09-28T00:00:00,27,29.2,22,74.14,0,0,,0,0,9,9.4,310,1008,0,4,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
New delhi ,2023-09-28T01:00:00,27,29.6,23,78.78,0,0,,0,0,9.4,7.6,290,1008,0,4,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
New delhi ,2023-09-28T02:00:00,25.8,25.8,22.9,84.22,0,0,,0,0,9.7,1.4,284,1006.3,0,2.3,0,0,0,10,Clear,clear-night,"42182099999,VIDP,42181099999"
New delhi ,2023-09-28T03:00:00,25,25,23,88.68,0,0,,0,0,10.1,5.4,240,1007,0,4,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
New delhi ,2023-09-28T04:00:00,24,24,23,94.15,0,0,,0,0,11.2,5.4,240,1008,0,3,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
New delhi ,2023-09-28T05:00:00,23.6,23.6,22.3,92.31,0,0,,0,0,10.1,1.4,250,1006.9,5.1,2,0,0,0,10,Clear,clear-night,"42182099999,VIDP,42181099999"
New delhi ,2023-09-28T06:00:00,24,24,23,94.15,0,0,,0,0,10.1,3.6,270,1009,0,2,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
New delhi ,2023-09-28T07:00:00,24,24,23,94.15,0,0,,0,0,8.6,5.4,230,1009,0,2,2,0,0,10,Clear,clear-day,"VIDP,42181099999"
New delhi ,2023-09-28T08:00:00,26,26,23.4,85.49,0,0,,0,0,8.3,4.1,32,1008.6,0,1.9,90,0.3,1,10,Clear,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
New delhi ,2023-09-28T09:00:00,29,32,22,65.98,0,0,,0,0,7.6,7.6,320,1011,0,3,294,1.1,3,10,Clear,clear-day,"VIDP,42181099999"
New delhi ,2023-09-28T10:00:00,30.8,29.7,12.3,32.18,0,0,,0,0,6.8,5.8,348.2,1009,4.9,24.1,502,1.8,5,10,Clear,clear-day,remote
New delhi ,2023-09-28T11:00:00,31.7,33.3,19.1,47.05,0,0,,0,0,7.9,6.4,154,1008.5,5,3.6,674,2.4,7,10,Clear,clear-day,"42182099999,VIDP,42139099999,42181099999"
New delhi ,2023-09-28T12:00:00,32,32.9,18,43.37,0,0,,0,0,10.8,9.4,290,1009,0,4,790,2.8,8,10,Clear,clear-day,"VIDP,42181099999"
New delhi ,2023-09-28T13:00:00,33,33,16,36.12,0,0,,0,0,13.7,9.4,310,1008,0,5,840,3,8,10,Clear,clear-day,"VIDP,42181099999"
New delhi ,2023-09-28T14:00:00,34,34.5,16.9,36.21,0,0,,0,0,14.4,14.5,270,1007.2,0,4.5,817,2.9,8,10,Clear,clear-day,"VIDP,42139099999,42181099999"
New delhi ,2023-09-28T15:00:00,34,33.3,14,30.03,0,0,,0,0,14.4,11.2,290,1007,0,5,725,2.6,7,10,Clear,clear-day,"VIDP,42181099999"
New delhi ,2023-09-28T16:00:00,33,33,16,36.12,0,0,,0,0,14.4,9.4,290,1006,0,4,573,2.1,6,10,Clear,clear-day,"VIDP,42181099999"
New delhi ,2023-09-28T17:00:00,32,31.9,16,38.2,0,0,,0,0,14.4,11.2,310,1006,49.4,4,376,1.4,4,10,Partially cloudy,partly-cloudy-day,VIDP
New delhi ,2023-09-28T18:00:00,31,31.4,17,43.1,0,0,,0,0,15.5,9.4,310,1006,0,4,163,0.6,2,10,Clear,clear-day,"VIDP,42181099999"
New delhi ,2023-09-28T19:00:00,30,30.8,18,48.62,0,0,,0,0,12.2,7.6,310,1006,0,4,17,0.1,0,10,Clear,clear-night,"VIDP,42181099999"
New delhi ,2023-09-28T20:00:00,28.7,29.9,18.8,55.07,0,0,,0,0,11.5,5.4,320,1006.6,2.7,3.1,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
New delhi ,2023-09-28T21:00:00,28,29.2,19,58.11,0,0,,0,0,12.6,5.4,320,1008,0,4,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
New delhi ,2023-09-28T22:00:00,28,29.6,20,61.83,0,0,,0,0,12.2,0,0,1008,0,4,0,0,0,10,Clear,clear-night,VIDP
New delhi ,2023-09-28T23:00:00,26.5,26.5,21.3,73.15,0,0,,0,0,9.4,0,0,1006.3,0,2.3,0,0,0,10,Clear,clear-night,"42182099999,VIDP,42181099999"
New delhi ,2023-09-29T00:00:00,27,28.8,21,69.73,0,0,,0,0,5,0,0,1008,0,4,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
New delhi ,2023-09-29T01:00:00,27,29.2,22,74.14,0,0,,0,0,5,0,0,1007,0,4,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
New delhi ,2023-09-29T02:00:00,25,25,21.9,82.95,0,0,,0,0,5,0,0,1005.8,0,2.2,0,0,0,10,Clear,clear-night,"42182099999,VIDP,42181099999"
New delhi ,2023-09-29T03:00:00,26,26,22,78.64,0,0,,0,0,6.8,0,0,1007,0,3,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
New delhi ,2023-09-29T04:00:00,25,25,22,83.45,0,0,,0,0,6.8,5.4,260,1007,0,3,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
New delhi ,2023-09-29T05:00:00,23.6,23.6,21.8,89.74,0,0,,0,0,8.6,0,0,1006.6,0,2.2,0,0,0,10,Clear,clear-night,"42182099999,VIDP,42181099999"
New delhi ,2023-09-29T06:00:00,24,24,22,88.6,0,0,,0,0,9,5.4,260,1008,0,2,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
New delhi ,2023-09-29T07:00:00,24,24,22,88.6,0,0,,0,0,8.6,5.4,270,1009,0,2,2,0,0,10,Clear,clear-day,"VIDP,42181099999"
New delhi ,2023-09-29T08:00:00,26.3,26.3,22.8,81.46,0,0,,0,0,6.1,1.5,290,1008.4,0,1.2,89,0.3,1,10,Clear,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
